artist,title,album,length,size,url,download
Lata Mangeshkar,Amar Maloti Lota,Lata Mangeshkar Collection by music.com.bd,3:29,3.21,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/004%20-%20Lata%20Mangeshkar%20-%20Amar%20Maloti%20Lota%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/004%20-%20Lata%20Mangeshkar%20-%20Amar%20Maloti%20Lota%20(music.com.bd).mp3
Lata Mangeshkar,Amaroto Sadh Chilo,Lata Mangeshkar Collection by music.com.bd,4:31,4.16,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/005%20-%20Lata%20Mangeshkar%20-%20Amaroto%20Sadh%20Chilo%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/005%20-%20Lata%20Mangeshkar%20-%20Amaroto%20Sadh%20Chilo%20(music.com.bd).mp3
Lata Mangeshkar,Ami Chalte Chalte,Lata Mangeshkar Collection by music.com.bd,3:56,3.62,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/006%20-%20Lata%20Mangeshkar%20-%20Ami%20Chalte%20Chalte%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/006%20-%20Lata%20Mangeshkar%20-%20Ami%20Chalte%20Chalte%20(music.com.bd).mp3
Lata Mangeshkar,Aporupa Aporupa,Lata Mangeshkar Collection by music.com.bd,3:15,3,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/007%20-%20Lata%20Mangeshkar%20-%20Aporupa%20Aporupa%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/007%20-%20Lata%20Mangeshkar%20-%20Aporupa%20Aporupa%20(music.com.bd).mp3
Lata Mangeshkar,Asta Akasher Godhuli,Lata Mangeshkar Collection by music.com.bd,3:11,2.94,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/008%20-%20Lata%20Mangeshkar%20-%20Asta%20Akasher%20Godhuli%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/008%20-%20Lata%20Mangeshkar%20-%20Asta%20Akasher%20Godhuli%20(music.com.bd).mp3
Lata Mangeshkar,Baro Bishado Bhora,Lata Mangeshkar Collection by music.com.bd,4:38,4.26,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/009%20-%20Lata%20Mangeshkar%20-%20Baro%20Bishado%20Bhora%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/009%20-%20Lata%20Mangeshkar%20-%20Baro%20Bishado%20Bhora%20(music.com.bd).mp3
Lata Mangeshkar,Brishty Ona Srishty,Lata Mangeshkar Collection by music.com.bd,5:24,4.97,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/010%20-%20Lata%20Mangeshkar%20-%20Brishty%20Ona%20Srishty%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/010%20-%20Lata%20Mangeshkar%20-%20Brishty%20Ona%20Srishty%20(music.com.bd).mp3
Lata Mangeshkar,Champa Boti Konna,Lata Mangeshkar Collection by music.com.bd,4:57,4.55,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/011%20-%20Lata%20Mangeshkar%20-%20Champa%20Boti%20Konna%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/011%20-%20Lata%20Mangeshkar%20-%20Champa%20Boti%20Konna%20(music.com.bd).mp3
Lata Mangeshkar,Dau Dau Eri,Lata Mangeshkar Collection by music.com.bd,3:07,2.88,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/012%20-%20Lata%20Mangeshkar%20-%20Dau%20Dau%20Eri%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/012%20-%20Lata%20Mangeshkar%20-%20Dau%20Dau%20Eri%20(music.com.bd).mp3
Lata Mangeshkar,Dharonir Pothe Pothe,Lata Mangeshkar Collection by music.com.bd,5:12,4.78,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/013%20-%20Lata%20Mangeshkar%20-%20Dharonir%20Pothe%20Pothe%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/013%20-%20Lata%20Mangeshkar%20-%20Dharonir%20Pothe%20Pothe%20(music.com.bd).mp3
Lata Mangeshkar,Durer Akash Simanay,Lata Mangeshkar Collection by music.com.bd,3:30,3.23,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/014%20-%20Lata%20Mangeshkar%20-%20Durer%20Akash%20Simanay%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/014%20-%20Lata%20Mangeshkar%20-%20Durer%20Akash%20Simanay%20(music.com.bd).mp3
Lata Mangeshkar,Ei Jibon,Lata Mangeshkar Collection by music.com.bd,8:43,8,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/015%20-%20Lata%20Mangeshkar%20-%20Ei%20Jibon%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/015%20-%20Lata%20Mangeshkar%20-%20Ei%20Jibon%20(music.com.bd).mp3
Lata Mangeshkar,Ei Din To Jabena,Lata Mangeshkar Collection by music.com.bd,3:06,2.85,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/016%20-%20Lata%20Mangeshkar%20-%20Ei%20Din%20To%20Jabena%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/016%20-%20Lata%20Mangeshkar%20-%20Ei%20Din%20To%20Jabena%20(music.com.bd).mp3
Lata Mangeshkar,Ei Janame Amra Achi,Lata Mangeshkar Collection by music.com.bd,5:06,4.69,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/017%20-%20Lata%20Mangeshkar%20-%20Ei%20Janame%20Amra%20Achi%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/017%20-%20Lata%20Mangeshkar%20-%20Ei%20Janame%20Amra%20Achi%20(music.com.bd).mp3
Lata Mangeshkar,Amar Bedona Theke,Lata Mangeshkar Collection by music.com.bd,4:02,3.72,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/018%20-%20Lata%20Mangeshkar%20-%20Amar%20Bedona%20Theke%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/018%20-%20Lata%20Mangeshkar%20-%20Amar%20Bedona%20Theke%20(music.com.bd).mp3
Lata Mangeshkar,Hotam Jodi Tota Pakhi,Lata Mangeshkar Collection by music.com.bd,4:05,3.76,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/019%20-%20Lata%20Mangeshkar%20-%20Hotam%20Jodi%20Tota%20Pakhi%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/019%20-%20Lata%20Mangeshkar%20-%20Hotam%20Jodi%20Tota%20Pakhi%20(music.com.bd).mp3
Lata Mangeshkar,Jadi Swapne Ele,Lata Mangeshkar Collection by music.com.bd,4:46,4.39,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/020%20-%20Lata%20Mangeshkar%20-%20Jadi%20Swapne%20Ele%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/020%20-%20Lata%20Mangeshkar%20-%20Jadi%20Swapne%20Ele%20(music.com.bd).mp3
Lata Mangeshkar,Ami Boli Tomra,Lata Mangeshkar Collection by music.com.bd,3:07,2.88,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/021%20-%20Lata%20Mangeshkar%20-%20Ami%20Boli%20Tomra%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/021%20-%20Lata%20Mangeshkar%20-%20Ami%20Boli%20Tomra%20(music.com.bd).mp3
Lata Mangeshkar,Amer Gopon Betha,Lata Mangeshkar Collection by music.com.bd,3:19,3.06,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/022%20-%20Lata%20Mangeshkar%20-%20Amer%20Gopon%20Betha%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/022%20-%20Lata%20Mangeshkar%20-%20Amer%20Gopon%20Betha%20(music.com.bd).mp3
Lata Mangeshkar,Ami Suini Sara Raat,Lata Mangeshkar Collection by music.com.bd,5:30,5.05,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/023%20-%20Lata%20Mangeshkar%20-%20Ami%20Suini%20Sara%20Raat%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/023%20-%20Lata%20Mangeshkar%20-%20Ami%20Suini%20Sara%20Raat%20(music.com.bd).mp3
Lata Mangeshkar,Behaya Banshi,Lata Mangeshkar Collection by music.com.bd,3:21,3.09,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/024%20-%20Lata%20Mangeshkar%20-%20Behaya%20Banshi%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/024%20-%20Lata%20Mangeshkar%20-%20Behaya%20Banshi%20(music.com.bd).mp3
Lata Mangeshkar,Bhalo Kore Tumi Cheye Dekho,Lata Mangeshkar Collection by music.com.bd,3:26,3.16,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/025%20-%20Lata%20Mangeshkar%20-%20Bhalo%20Kore%20Tumi%20Cheye%20Dekho%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/025%20-%20Lata%20Mangeshkar%20-%20Bhalo%20Kore%20Tumi%20Cheye%20Dekho%20(music.com.bd).mp3
Lata Mangeshkar,Bhalobasher Agun Jaleye,Lata Mangeshkar Collection by music.com.bd,3:27,3.17,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/026%20-%20Lata%20Mangeshkar%20-%20Bhalobasher%20Agun%20Jaleye%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/026%20-%20Lata%20Mangeshkar%20-%20Bhalobasher%20Agun%20Jaleye%20(music.com.bd).mp3
Lata Mangeshkar,Badhua Keno Gelo,Lata Mangeshkar Collection by music.com.bd,2:50,2.61,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/027%20-%20Lata%20Mangeshkar%20-%20Badhua%20Keno%20Gelo%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/027%20-%20Lata%20Mangeshkar%20-%20Badhua%20Keno%20Gelo%20(music.com.bd).mp3
Lata Mangeshkar,Chiter Agune,Lata Mangeshkar Collection by music.com.bd,4:53,4.49,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/028%20-%20Lata%20Mangeshkar%20-%20Chiter%20Agune%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/028%20-%20Lata%20Mangeshkar%20-%20Chiter%20Agune%20(music.com.bd).mp3
Lata Mangeshkar,E Bar Ami Amar Theke,Lata Mangeshkar Collection by music.com.bd,3:52,3.56,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/029%20-%20Lata%20Mangeshkar%20-%20E%20Bar%20Ami%20Amar%20Theke%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/029%20-%20Lata%20Mangeshkar%20-%20E%20Bar%20Ami%20Amar%20Theke%20(music.com.bd).mp3
Lata Mangeshkar,Ei Rate Eto,Lata Mangeshkar Collection by music.com.bd,4:25,4.07,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/030%20-%20Lata%20Mangeshkar%20-%20Ei%20Rate%20Eto%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/030%20-%20Lata%20Mangeshkar%20-%20Ei%20Rate%20Eto%20(music.com.bd).mp3
Lata Mangeshkar,Eso Eso Prio,Lata Mangeshkar Collection by music.com.bd,5:10,4.74,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/031%20-%20Lata%20Mangeshkar%20-%20Eso%20Eso%20Prio%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/031%20-%20Lata%20Mangeshkar%20-%20Eso%20Eso%20Prio%20(music.com.bd).mp3
Lata Mangeshkar,Jete Chai,Lata Mangeshkar Collection by music.com.bd,3:22,3.11,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/032%20-%20Lata%20Mangeshkar%20-%20Jete%20Chai%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/032%20-%20Lata%20Mangeshkar%20-%20Jete%20Chai%20(music.com.bd).mp3
Lata Mangeshkar,Jai Je Bela,Lata Mangeshkar Collection by music.com.bd,3:55,3.61,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/033%20-%20Lata%20Mangeshkar%20-%20Jai%20Je%20Bela%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/033%20-%20Lata%20Mangeshkar%20-%20Jai%20Je%20Bela%20(music.com.bd).mp3
Lata Mangeshkar,Joshner Raati Pisu,Lata Mangeshkar Collection by music.com.bd,3:11,2.94,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/034%20-%20Lata%20Mangeshkar%20-%20Joshner%20Raati%20Pisu%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/034%20-%20Lata%20Mangeshkar%20-%20Joshner%20Raati%20Pisu%20(music.com.bd).mp3
Lata Mangeshkar,Jharer Haway Chinna,Lata Mangeshkar Collection by music.com.bd,4:32,4.18,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/035%20-%20Lata%20Mangeshkar%20-%20Jharer%20Haway%20Chinna%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/035%20-%20Lata%20Mangeshkar%20-%20Jharer%20Haway%20Chinna%20(music.com.bd).mp3
Lata Mangeshkar,Jotober Dekhi Mago,Lata Mangeshkar Collection by music.com.bd,3:27,3.18,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/036%20-%20Lata%20Mangeshkar%20-%20Jotober%20Dekhi%20Mago%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/036%20-%20Lata%20Mangeshkar%20-%20Jotober%20Dekhi%20Mago%20(music.com.bd).mp3
Lata Mangeshkar,Keno Je Kadau Bare Bare,Lata Mangeshkar Collection by music.com.bd,3:42,3.41,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/037%20-%20Lata%20Mangeshkar%20-%20Keno%20Je%20Kadau%20Bare%20Bare%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/037%20-%20Lata%20Mangeshkar%20-%20Keno%20Je%20Kadau%20Bare%20Bare%20(music.com.bd).mp3
Lata Mangeshkar,Kichno Chura Shon,Lata Mangeshkar Collection by music.com.bd,2:55,2.69,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/038%20-%20Lata%20Mangeshkar%20-%20Kichno%20Chura%20Shon%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/038%20-%20Lata%20Mangeshkar%20-%20Kichno%20Chura%20Shon%20(music.com.bd).mp3
Lata Mangeshkar,Mangolo Dipo Jele,Lata Mangeshkar Collection by music.com.bd,5:09,4.74,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/039%20-%20Lata%20Mangeshkar%20-%20Mangolo%20Dipo%20Jele%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/039%20-%20Lata%20Mangeshkar%20-%20Mangolo%20Dipo%20Jele%20(music.com.bd).mp3
Lata Mangeshkar,Na Bolo Na,Lata Mangeshkar Collection by music.com.bd,6:16,5.76,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/040%20-%20Lata%20Mangeshkar%20-%20Na%20Bolo%20Na%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/040%20-%20Lata%20Mangeshkar%20-%20Na%20Bolo%20Na%20(music.com.bd).mp3
Lata Mangeshkar,O Mor Moinago,Lata Mangeshkar Collection by music.com.bd,3:24,3.13,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/041%20-%20Lata%20Mangeshkar%20-%20O%20Mor%20Moinago%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/041%20-%20Lata%20Mangeshkar%20-%20O%20Mor%20Moinago%20(music.com.bd).mp3
Lata Mangeshkar,Pa Ma Ga Re Sa,Lata Mangeshkar Collection by music.com.bd,3:05,2.85,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/042%20-%20Lata%20Mangeshkar%20-%20Pa%20Ma%20Ga%20Re%20Sa%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/042%20-%20Lata%20Mangeshkar%20-%20Pa%20Ma%20Ga%20Re%20Sa%20(music.com.bd).mp3
Lata Mangeshkar,Padmo Patai Bhorer Shishir,Lata Mangeshkar Collection by music.com.bd,2:57,2.73,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/043%20-%20Lata%20Mangeshkar%20-%20Padmo%20Patai%20Bhorer%20Shishir%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/043%20-%20Lata%20Mangeshkar%20-%20Padmo%20Patai%20Bhorer%20Shishir%20(music.com.bd).mp3
Lata Mangeshkar,Path Bole Dao Maago,Lata Mangeshkar Collection by music.com.bd,5:25,4.97,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/044%20-%20Lata%20Mangeshkar%20-%20Path%20Bole%20Dao%20Maago%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/044%20-%20Lata%20Mangeshkar%20-%20Path%20Bole%20Dao%20Maago%20(music.com.bd).mp3
Lata Mangeshkar,Priotoma Ki Likhi Tomai,Lata Mangeshkar Collection by music.com.bd,3:34,3.28,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/045%20-%20Lata%20Mangeshkar%20-%20Priotoma%20Ki%20Likhi%20Tomai%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/045%20-%20Lata%20Mangeshkar%20-%20Priotoma%20Ki%20Likhi%20Tomai%20(music.com.bd).mp3
Lata Mangeshkar,Sabai To Swapan,Lata Mangeshkar Collection by music.com.bd,3:59,3.66,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/046%20-%20Lata%20Mangeshkar%20-%20Sabai%20To%20Swapan%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/046%20-%20Lata%20Mangeshkar%20-%20Sabai%20To%20Swapan%20(music.com.bd).mp3
Lata Mangeshkar,Sober Arale,Lata Mangeshkar Collection by music.com.bd,4:53,4.49,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/047%20-%20Lata%20Mangeshkar%20-%20Sober%20Arale%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/047%20-%20Lata%20Mangeshkar%20-%20Sober%20Arale%20(music.com.bd).mp3
Lata Mangeshkar,Tomake Sonate Ei Gaan,Lata Mangeshkar Collection by music.com.bd,3:33,3.27,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/048%20-%20Lata%20Mangeshkar%20-%20Tomake%20Sonate%20Ei%20Gaan%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/048%20-%20Lata%20Mangeshkar%20-%20Tomake%20Sonate%20Ei%20Gaan%20(music.com.bd).mp3
Lata Mangeshkar,Tomari Ami Are Karo Na,Lata Mangeshkar Collection by music.com.bd,3:28,3.2,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/049%20-%20Lata%20Mangeshkar%20-%20Tomari%20Ami%20Are%20Karo%20Na%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/049%20-%20Lata%20Mangeshkar%20-%20Tomari%20Ami%20Are%20Karo%20Na%20(music.com.bd).mp3
Lata Mangeshkar,Tomer Amer Bhalobasha,Lata Mangeshkar Collection by music.com.bd,3:59,3.67,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/050%20-%20Lata%20Mangeshkar%20-%20Tomer%20Amer%20Bhalobasha%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/050%20-%20Lata%20Mangeshkar%20-%20Tomer%20Amer%20Bhalobasha%20(music.com.bd).mp3
Lata Mangeshkar,Tomer Gobhi Bhalobasha,Lata Mangeshkar Collection by music.com.bd,2:56,2.71,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/051%20-%20Lata%20Mangeshkar%20-%20Tomer%20Gobhi%20Bhalobasha%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/051%20-%20Lata%20Mangeshkar%20-%20Tomer%20Gobhi%20Bhalobasha%20(music.com.bd).mp3
Lata Mangeshkar,Tumi Patho Chokhete,Lata Mangeshkar Collection by music.com.bd,5:54,5.42,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/052%20-%20Lata%20Mangeshkar%20-%20Tumi%20Patho%20Chokhete%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/052%20-%20Lata%20Mangeshkar%20-%20Tumi%20Patho%20Chokhete%20(music.com.bd).mp3
Lata Mangeshkar,Aaj Mon Cheyeche,Lata Mangeshkar Collection by music.com.bd,3:17,3.03,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/053%20-%20Lata%20Mangeshkar%20-%20Aaj%20Mon%20Cheyeche%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/053%20-%20Lata%20Mangeshkar%20-%20Aaj%20Mon%20Cheyeche%20(music.com.bd).mp3
Lata Mangeshkar,Akash Prodip Jele,Lata Mangeshkar Collection by music.com.bd,3:07,2.88,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/054%20-%20Lata%20Mangeshkar%20-%20Akash%20Prodip%20Jele%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/054%20-%20Lata%20Mangeshkar%20-%20Akash%20Prodip%20Jele%20(music.com.bd).mp3
Lata Mangeshkar,Ami Shapno Are Dekhbona,Lata Mangeshkar Collection by music.com.bd,4:26,4.08,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/055%20-%20Lata%20Mangeshkar%20-%20Ami%20Shapno%20Are%20Dekhbona%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/055%20-%20Lata%20Mangeshkar%20-%20Ami%20Shapno%20Are%20Dekhbona%20(music.com.bd).mp3
Lata Mangeshkar,Antobihin,Lata Mangeshkar Collection by music.com.bd,3:18,3.04,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/056%20-%20Lata%20Mangeshkar%20-%20Antobihin%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/056%20-%20Lata%20Mangeshkar%20-%20Antobihin%20(music.com.bd).mp3
Lata Mangeshkar,Asher Srabon,Lata Mangeshkar Collection by music.com.bd,3:31,3.24,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/057%20-%20Lata%20Mangeshkar%20-%20Asher%20Srabon%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/057%20-%20Lata%20Mangeshkar%20-%20Asher%20Srabon%20(music.com.bd).mp3
Lata Mangeshkar,Badal Kalo Bhirlogo,Lata Mangeshkar Collection by music.com.bd,3:13,2.96,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/058%20-%20Lata%20Mangeshkar%20-%20Badal%20Kalo%20Bhirlogo%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/058%20-%20Lata%20Mangeshkar%20-%20Badal%20Kalo%20Bhirlogo%20(music.com.bd).mp3
Lata Mangeshkar,Bhulbona Prothom Se Din,Lata Mangeshkar Collection by music.com.bd,5:00,4.6,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/059%20-%20Lata%20Mangeshkar%20-%20Bhulbona%20Prothom%20Se%20Din%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/059%20-%20Lata%20Mangeshkar%20-%20Bhulbona%20Prothom%20Se%20Din%20(music.com.bd).mp3
Lata Mangeshkar,Brishty Brishty Brishty,Lata Mangeshkar Collection by music.com.bd,2:55,2.69,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/060%20-%20Lata%20Mangeshkar%20-%20Brishty%20Brishty%20Brishty%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/060%20-%20Lata%20Mangeshkar%20-%20Brishty%20Brishty%20Brishty%20(music.com.bd).mp3
Lata Mangeshkar,Bujhbena Keu,Lata Mangeshkar Collection by music.com.bd,4:35,4.22,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/061%20-%20Lata%20Mangeshkar%20-%20Bujhbena%20Keu%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/061%20-%20Lata%20Mangeshkar%20-%20Bujhbena%20Keu%20(music.com.bd).mp3
Lata Mangeshkar,Bujhona Keno Je,Lata Mangeshkar Collection by music.com.bd,2:48,2.59,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/062%20-%20Lata%20Mangeshkar%20-%20Bujhona%20Keno%20Je%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/062%20-%20Lata%20Mangeshkar%20-%20Bujhona%20Keno%20Je%20(music.com.bd).mp3
Lata Mangeshkar,Chanchal Mouri E Raat,Lata Mangeshkar Collection by music.com.bd,3:13,2.97,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/063%20-%20Lata%20Mangeshkar%20-%20Chanchal%20Mouri%20E%20Raat%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/063%20-%20Lata%20Mangeshkar%20-%20Chanchal%20Mouri%20E%20Raat%20(music.com.bd).mp3
Lata Mangeshkar,Chandro Je Tui,Lata Mangeshkar Collection by music.com.bd,3:25,3.16,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/064%20-%20Lata%20Mangeshkar%20-%20Chandro%20Je%20Tui%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/064%20-%20Lata%20Mangeshkar%20-%20Chandro%20Je%20Tui%20(music.com.bd).mp3
Lata Mangeshkar,Chole Jete Jete,Lata Mangeshkar Collection by music.com.bd,3:17,3.03,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/065%20-%20Lata%20Mangeshkar%20-%20Chole%20Jete%20Jete%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/065%20-%20Lata%20Mangeshkar%20-%20Chole%20Jete%20Jete%20(music.com.bd).mp3
Lata Mangeshkar,Dachili Tui,Lata Mangeshkar Collection by music.com.bd,3:16,3.01,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/066%20-%20Lata%20Mangeshkar%20-%20Dachili%20Tui%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/066%20-%20Lata%20Mangeshkar%20-%20Dachili%20Tui%20(music.com.bd).mp3
Lata Mangeshkar,De Dol Dol,Lata Mangeshkar Collection by music.com.bd,6:56,6.37,http://music.com.bd/download/Music/L/Lata%20Mangeshkar/067%20-%20Lata%20Mangeshkar%20-%20De%20Dol%20Dol%20(music.com.bd).mp3.html,http://download.music.com.bd/Music/L/Lata%20Mangeshkar/067%20-%20Lata%20Mangeshkar%20-%20De%20Dol%20Dol%20(music.com.bd).mp3
